id,kor_name,en_name,type,image_url,image_url_small,image_url_cropped
86915847,아머드 비,Armored Bee,Effect Monster,https://images.ygoprodeck.com/images/cards/86915847.jpg,https://images.ygoprodeck.com/images/cards_small/86915847.jpg,https://images.ygoprodeck.com/images/cards_cropped/86915847.jpg
86926989,려신－시라누이,Shiranui Skillsaga Supremacy,Link Monster,https://images.ygoprodeck.com/images/cards/86926989.jpg,https://images.ygoprodeck.com/images/cards_small/86926989.jpg,https://images.ygoprodeck.com/images/cards_cropped/86926989.jpg
86937530,페어리테일－카구야,Fairy Tail - Luna,Effect Monster,https://images.ygoprodeck.com/images/cards/86937530.jpg,https://images.ygoprodeck.com/images/cards_small/86937530.jpg,https://images.ygoprodeck.com/images/cards_cropped/86937530.jpg
86938484,섀도르 네피림,Shaddoll Construct,Link Monster,https://images.ygoprodeck.com/images/cards/86938484.jpg,https://images.ygoprodeck.com/images/cards_small/86938484.jpg,https://images.ygoprodeck.com/images/cards_cropped/86938484.jpg
86943389,HSR쾌도난파 즈루,Hi-Speedroid Puzzle,Synchro Monster,https://images.ygoprodeck.com/images/cards/86943389.jpg,https://images.ygoprodeck.com/images/cards_small/86943389.jpg,https://images.ygoprodeck.com/images/cards_cropped/86943389.jpg
86952477,샤인 나이트,Shine Knight,Effect Monster,https://images.ygoprodeck.com/images/cards/86952477.jpg,https://images.ygoprodeck.com/images/cards_small/86952477.jpg,https://images.ygoprodeck.com/images/cards_cropped/86952477.jpg
86962245,샐러맨그레이트 폭서,Salamangreat Foxer,Effect Monster,https://images.ygoprodeck.com/images/cards/86962245.jpg,https://images.ygoprodeck.com/images/cards_small/86962245.jpg,https://images.ygoprodeck.com/images/cards_cropped/86962245.jpg
86976918,SR매직하운드,Speedroid Ultra Hound,Effect Monster,https://images.ygoprodeck.com/images/cards/86976918.jpg,https://images.ygoprodeck.com/images/cards_small/86976918.jpg,https://images.ygoprodeck.com/images/cards_cropped/86976918.jpg
86988864,삼봉 낙타,3-Hump Lacooda,Effect Monster,https://images.ygoprodeck.com/images/cards/86988864.jpg,https://images.ygoprodeck.com/images/cards_small/86988864.jpg,https://images.ygoprodeck.com/images/cards_cropped/86988864.jpg
86993168,매드 해커,Mad Hacker,Effect Monster,https://images.ygoprodeck.com/images/cards/86993168.jpg,https://images.ygoprodeck.com/images/cards_small/86993168.jpg,https://images.ygoprodeck.com/images/cards_cropped/86993168.jpg
86997073,기동요새 포르티시모,Fortissimo the Mobile Fortress,Spell Card,https://images.ygoprodeck.com/images/cards/86997073.jpg,https://images.ygoprodeck.com/images/cards_small/86997073.jpg,https://images.ygoprodeck.com/images/cards_cropped/86997073.jpg
86999951,Crystal God Tistina,Crystal God Tistina,Effect Monster,https://images.ygoprodeck.com/images/cards/86999951.jpg,https://images.ygoprodeck.com/images/cards_small/86999951.jpg,https://images.ygoprodeck.com/images/cards_cropped/86999951.jpg
87008374,ZW (제알 웨폰) - 피닉스 보우,ZW - Phoenix Bow,Effect Monster,https://images.ygoprodeck.com/images/cards/87008374.jpg,https://images.ygoprodeck.com/images/cards_small/87008374.jpg,https://images.ygoprodeck.com/images/cards_cropped/87008374.jpg
87010442,레거시 헌터,Legacy Hunter,Effect Monster,https://images.ygoprodeck.com/images/cards/87010442.jpg,https://images.ygoprodeck.com/images/cards_small/87010442.jpg,https://images.ygoprodeck.com/images/cards_cropped/87010442.jpg
87025064,은룡의 굉포,Silver's Cry,Spell Card,https://images.ygoprodeck.com/images/cards/87025064.jpg,https://images.ygoprodeck.com/images/cards_small/87025064.jpg,https://images.ygoprodeck.com/images/cards_cropped/87025064.jpg
87043568,어썰트 스피릿,Assault Spirits,Trap Card,https://images.ygoprodeck.com/images/cards/87043568.jpg,https://images.ygoprodeck.com/images/cards_small/87043568.jpg,https://images.ygoprodeck.com/images/cards_cropped/87043568.jpg
87046457,오버 데드 라인,Overdoom Line,Trap Card,https://images.ygoprodeck.com/images/cards/87046457.jpg,https://images.ygoprodeck.com/images/cards_small/87046457.jpg,https://images.ygoprodeck.com/images/cards_cropped/87046457.jpg
87047074,인잭터의 마궁 잭트애로우,Inzektor Crossbow - Zektarrow,Spell Card,https://images.ygoprodeck.com/images/cards/87047074.jpg,https://images.ygoprodeck.com/images/cards_small/87047074.jpg,https://images.ygoprodeck.com/images/cards_cropped/87047074.jpg
87047161,인어 샤크,Mermaid Shark,Effect Monster,https://images.ygoprodeck.com/images/cards/87047161.jpg,https://images.ygoprodeck.com/images/cards_small/87047161.jpg,https://images.ygoprodeck.com/images/cards_cropped/87047161.jpg
87052196,천위룡－아슈나,Tenyi Spirit - Ashuna,Effect Monster,https://images.ygoprodeck.com/images/cards/87052196.jpg,https://images.ygoprodeck.com/images/cards_small/87052196.jpg,https://images.ygoprodeck.com/images/cards_cropped/87052196.jpg
87054946,염황신－네프티스,"Nephthys, the Sacred Flame",Link Monster,https://images.ygoprodeck.com/images/cards/87054946.jpg,https://images.ygoprodeck.com/images/cards_small/87054946.jpg,https://images.ygoprodeck.com/images/cards_cropped/87054946.jpg
87074380,머시너즈 카넬,Machina Citadel,Effect Monster,https://images.ygoprodeck.com/images/cards/87074380.jpg,https://images.ygoprodeck.com/images/cards_small/87074380.jpg,https://images.ygoprodeck.com/images/cards_cropped/87074380.jpg
87091930,레이더즈 엄브레이커블 마인드,Raider's Unbreakable Mind,Trap Card,https://images.ygoprodeck.com/images/cards/87091930.jpg,https://images.ygoprodeck.com/images/cards_small/87091930.jpg,https://images.ygoprodeck.com/images/cards_cropped/87091930.jpg
87102774,골든레이드버그,Golden Ladybug,Effect Monster,https://images.ygoprodeck.com/images/cards/87102774.jpg,https://images.ygoprodeck.com/images/cards_small/87102774.jpg,https://images.ygoprodeck.com/images/cards_cropped/87102774.jpg
87106146,데미지 게이트,Damage Gate,Trap Card,https://images.ygoprodeck.com/images/cards/87106146.jpg,https://images.ygoprodeck.com/images/cards_small/87106146.jpg,https://images.ygoprodeck.com/images/cards_cropped/87106146.jpg
87112784,타락천사의 추방,Banishment of the Darklords,Spell Card,https://images.ygoprodeck.com/images/cards/87112784.jpg,https://images.ygoprodeck.com/images/cards_small/87112784.jpg,https://images.ygoprodeck.com/images/cards_cropped/87112784.jpg
87116749,유람정 서브마리드,Submareed Tour Ride,Effect Monster,https://images.ygoprodeck.com/images/cards/87116749.jpg,https://images.ygoprodeck.com/images/cards_small/87116749.jpg,https://images.ygoprodeck.com/images/cards_cropped/87116749.jpg
87116928,키메라테크 메가프리트 드래곤,Chimeratech Megafleet Dragon,Fusion Monster,https://images.ygoprodeck.com/images/cards/87116928.jpg,https://images.ygoprodeck.com/images/cards_small/87116928.jpg,https://images.ygoprodeck.com/images/cards_cropped/87116928.jpg
87118301,령수사 레라,Ritual Beast Tamer Lara,Effect Monster,https://images.ygoprodeck.com/images/cards/87118301.jpg,https://images.ygoprodeck.com/images/cards_small/87118301.jpg,https://images.ygoprodeck.com/images/cards_cropped/87118301.jpg
87148330,광신 테튜스,"Tethys, Goddess of Light",Effect Monster,https://images.ygoprodeck.com/images/cards/87148330.jpg,https://images.ygoprodeck.com/images/cards_small/87148330.jpg,https://images.ygoprodeck.com/images/cards_cropped/87148330.jpg
87151205,일렉테일 드래곤,Wattaildragon,Normal Monster,https://images.ygoprodeck.com/images/cards/87151205.jpg,https://images.ygoprodeck.com/images/cards_small/87151205.jpg,https://images.ygoprodeck.com/images/cards_cropped/87151205.jpg
87170768,접촉의 G,"Contact ""C""",Effect Monster,https://images.ygoprodeck.com/images/cards/87170768.jpg,https://images.ygoprodeck.com/images/cards_small/87170768.jpg,https://images.ygoprodeck.com/images/cards_cropped/87170768.jpg
87182127,앤틱 기어 데블,Ancient Gear Howitzer,Fusion Monster,https://images.ygoprodeck.com/images/cards/87182127.jpg,https://images.ygoprodeck.com/images/cards_small/87182127.jpg,https://images.ygoprodeck.com/images/cards_cropped/87182127.jpg
87188910,기악룡 아케티스,Ravenous Crocodragon Archethys,Synchro Monster,https://images.ygoprodeck.com/images/cards/87188910.jpg,https://images.ygoprodeck.com/images/cards_small/87188910.jpg,https://images.ygoprodeck.com/images/cards_cropped/87188910.jpg
87209160,트라이브리게이드 프랙탈,Tri-Brigade Fraktall,Effect Monster,https://images.ygoprodeck.com/images/cards/87209160.jpg,https://images.ygoprodeck.com/images/cards_small/87209160.jpg,https://images.ygoprodeck.com/images/cards_cropped/87209160.jpg
87210505,기사의 칭호,Knight's Title,Spell Card,https://images.ygoprodeck.com/images/cards/87210505.jpg,https://images.ygoprodeck.com/images/cards_small/87210505.jpg,https://images.ygoprodeck.com/images/cards_cropped/87210505.jpg
87240371,비틀트루퍼 디센트,Beetrooper Descent,Spell Card,https://images.ygoprodeck.com/images/cards/87240371.jpg,https://images.ygoprodeck.com/images/cards_small/87240371.jpg,https://images.ygoprodeck.com/images/cards_cropped/87240371.jpg
87246309,퍼니멀 옥토,Fluffal Octopus,Effect Monster,https://images.ygoprodeck.com/images/cards/87246309.jpg,https://images.ygoprodeck.com/images/cards_small/87246309.jpg,https://images.ygoprodeck.com/images/cards_cropped/87246309.jpg
87255382,문장수 암피스바에나,Heraldic Beast Amphisbaena,Effect Monster,https://images.ygoprodeck.com/images/cards/87255382.jpg,https://images.ygoprodeck.com/images/cards_small/87255382.jpg,https://images.ygoprodeck.com/images/cards_cropped/87255382.jpg
87257460,얼루어 퀸 LV3,Allure Queen LV3,Effect Monster,https://images.ygoprodeck.com/images/cards/87257460.jpg,https://images.ygoprodeck.com/images/cards_small/87257460.jpg,https://images.ygoprodeck.com/images/cards_cropped/87257460.jpg
87259077,라이트닝 워리어,Lightning Warrior,Synchro Monster,https://images.ygoprodeck.com/images/cards/87259077.jpg,https://images.ygoprodeck.com/images/cards_small/87259077.jpg,https://images.ygoprodeck.com/images/cards_cropped/87259077.jpg
87259933,보옥의 집결,Crystal Conclave,Trap Card,https://images.ygoprodeck.com/images/cards/87259933.jpg,https://images.ygoprodeck.com/images/cards_small/87259933.jpg,https://images.ygoprodeck.com/images/cards_cropped/87259933.jpg
87263576,아웃버스트 드래곤,Outburst Dragon,Effect Monster,https://images.ygoprodeck.com/images/cards/87263576.jpg,https://images.ygoprodeck.com/images/cards_small/87263576.jpg,https://images.ygoprodeck.com/images/cards_cropped/87263576.jpg
87288189,원사 제왕 가이우스,Caius the Mega Monarch,Effect Monster,https://images.ygoprodeck.com/images/cards/87288189.jpg,https://images.ygoprodeck.com/images/cards_small/87288189.jpg,https://images.ygoprodeck.com/images/cards_cropped/87288189.jpg
87292536,XX-세이버 레이지그라,XX-Saber Ragigura,Effect Monster,https://images.ygoprodeck.com/images/cards/87292536.jpg,https://images.ygoprodeck.com/images/cards_small/87292536.jpg,https://images.ygoprodeck.com/images/cards_cropped/87292536.jpg
87294988,홍희 치루비메,"Chirubimé, Princess of Autumn Leaves",Effect Monster,https://images.ygoprodeck.com/images/cards/87294988.jpg,https://images.ygoprodeck.com/images/cards_small/87294988.jpg,https://images.ygoprodeck.com/images/cards_cropped/87294988.jpg
87303357,샤인 어비스,Shining Abyss,Normal Monster,https://images.ygoprodeck.com/images/cards/87303357.jpg,https://images.ygoprodeck.com/images/cards_small/87303357.jpg,https://images.ygoprodeck.com/images/cards_cropped/87303357.jpg
87313164,Oh F!sh!,Oh F!sh!,Trap Card,https://images.ygoprodeck.com/images/cards/87313164.jpg,https://images.ygoprodeck.com/images/cards_small/87313164.jpg,https://images.ygoprodeck.com/images/cards_cropped/87313164.jpg
87319876,트러스트 가디언,Trust Guardian,Tuner Monster,https://images.ygoprodeck.com/images/cards/87319876.jpg,https://images.ygoprodeck.com/images/cards_small/87319876.jpg,https://images.ygoprodeck.com/images/cards_cropped/87319876.jpg
87321742,RR (레이드 랩터즈) －스트랭글 레이니어스,Raidraptor - Strangle Lanius,Effect Monster,https://images.ygoprodeck.com/images/cards/87321742.jpg,https://images.ygoprodeck.com/images/cards_small/87321742.jpg,https://images.ygoprodeck.com/images/cards_cropped/87321742.jpg
87322377,TM-1 런처 스파이더,Launcher Spider,Normal Monster,https://images.ygoprodeck.com/images/cards/87322377.jpg,https://images.ygoprodeck.com/images/cards_small/87322377.jpg,https://images.ygoprodeck.com/images/cards_cropped/87322377.jpg
87327776,샐러맨그레이트 미라지스탤리오,Salamangreat Miragestallio,XYZ Monster,https://images.ygoprodeck.com/images/cards/87327776.jpg,https://images.ygoprodeck.com/images/cards_small/87327776.jpg,https://images.ygoprodeck.com/images/cards_cropped/87327776.jpg
87340664,원자 반딧불,Atomic Firefly,Effect Monster,https://images.ygoprodeck.com/images/cards/87340664.jpg,https://images.ygoprodeck.com/images/cards_small/87340664.jpg,https://images.ygoprodeck.com/images/cards_cropped/87340664.jpg
87347365,리바이벌 골렘,Revival Golem,Effect Monster,https://images.ygoprodeck.com/images/cards/87347365.jpg,https://images.ygoprodeck.com/images/cards_small/87347365.jpg,https://images.ygoprodeck.com/images/cards_cropped/87347365.jpg
87350908,마스크드 촙파,Masked Chopper,Effect Monster,https://images.ygoprodeck.com/images/cards/87350908.jpg,https://images.ygoprodeck.com/images/cards_small/87350908.jpg,https://images.ygoprodeck.com/images/cards_cropped/87350908.jpg
87390067,BF (블랙 페더) －창천의 제트,Blackwing - Jetstream the Blue Sky,Effect Monster,https://images.ygoprodeck.com/images/cards/87390067.jpg,https://images.ygoprodeck.com/images/cards_small/87390067.jpg,https://images.ygoprodeck.com/images/cards_cropped/87390067.jpg
87390798,"마계대본 ""판타지 매직""",Abyss Script - Fantasy Magic,Spell Card,https://images.ygoprodeck.com/images/cards/87390798.jpg,https://images.ygoprodeck.com/images/cards_small/87390798.jpg,https://images.ygoprodeck.com/images/cards_cropped/87390798.jpg
87430304,오파츠 모아이,Chronomaly Moai,Effect Monster,https://images.ygoprodeck.com/images/cards/87430304.jpg,https://images.ygoprodeck.com/images/cards_small/87430304.jpg,https://images.ygoprodeck.com/images/cards_cropped/87430304.jpg
87430998,숲,Forest,Spell Card,https://images.ygoprodeck.com/images/cards/87430998.jpg,https://images.ygoprodeck.com/images/cards_small/87430998.jpg,https://images.ygoprodeck.com/images/cards_cropped/87430998.jpg
87451661,스카레드 데몬,Scarred Dragon Archfiend,Synchro Monster,https://images.ygoprodeck.com/images/cards/87451661.jpg,https://images.ygoprodeck.com/images/cards_small/87451661.jpg,https://images.ygoprodeck.com/images/cards_cropped/87451661.jpg
87460579,카디언－오광－,Flower Cardian Lightflare,Synchro Monster,https://images.ygoprodeck.com/images/cards/87460579.jpg,https://images.ygoprodeck.com/images/cards_small/87460579.jpg,https://images.ygoprodeck.com/images/cards_cropped/87460579.jpg
87462901,환랍관의 사자,Emissary from the House of Wax,Effect Monster,https://images.ygoprodeck.com/images/cards/87462901.jpg,https://images.ygoprodeck.com/images/cards_small/87462901.jpg,https://images.ygoprodeck.com/images/cards_cropped/87462901.jpg
87468732,변도기구 클락아크,Clock Arc,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/87468732.jpg,https://images.ygoprodeck.com/images/cards_small/87468732.jpg,https://images.ygoprodeck.com/images/cards_cropped/87468732.jpg
87473172,화염조,Firebird,Effect Monster,https://images.ygoprodeck.com/images/cards/87473172.jpg,https://images.ygoprodeck.com/images/cards_small/87473172.jpg,https://images.ygoprodeck.com/images/cards_cropped/87473172.jpg
87475570,보옥의 선도자,Crystal Master,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/87475570.jpg,https://images.ygoprodeck.com/images/cards_small/87475570.jpg,https://images.ygoprodeck.com/images/cards_cropped/87475570.jpg
87481592,드래그마티즘,Dogmatikacism,Spell Card,https://images.ygoprodeck.com/images/cards/87481592.jpg,https://images.ygoprodeck.com/images/cards_small/87481592.jpg,https://images.ygoprodeck.com/images/cards_cropped/87481592.jpg
87483942,시니어 실버 첩자,Senior Silver Ninja,Effect Monster,https://images.ygoprodeck.com/images/cards/87483942.jpg,https://images.ygoprodeck.com/images/cards_small/87483942.jpg,https://images.ygoprodeck.com/images/cards_cropped/87483942.jpg
87497553,테스터먼트 파라디온,Crusadia Testament,Spell Card,https://images.ygoprodeck.com/images/cards/87497553.jpg,https://images.ygoprodeck.com/images/cards_small/87497553.jpg,https://images.ygoprodeck.com/images/cards_cropped/87497553.jpg
87498729,Fallen of the Tistina,Fallen of the Tistina,Effect Monster,https://images.ygoprodeck.com/images/cards/87498729.jpg,https://images.ygoprodeck.com/images/cards_small/87498729.jpg,https://images.ygoprodeck.com/images/cards_cropped/87498729.jpg
87511987,스파이크 헤드,Spikebot,Normal Monster,https://images.ygoprodeck.com/images/cards/87511987.jpg,https://images.ygoprodeck.com/images/cards_small/87511987.jpg,https://images.ygoprodeck.com/images/cards_cropped/87511987.jpg
87514539,괴뢰충,Marionette Mite,Effect Monster,https://images.ygoprodeck.com/images/cards/87514539.jpg,https://images.ygoprodeck.com/images/cards_small/87514539.jpg,https://images.ygoprodeck.com/images/cards_cropped/87514539.jpg
87523462,비행현자 팔코스,Winged Sage Falcos,Effect Monster,https://images.ygoprodeck.com/images/cards/87523462.jpg,https://images.ygoprodeck.com/images/cards_small/87523462.jpg,https://images.ygoprodeck.com/images/cards_cropped/87523462.jpg
87526784,버그맨 X,Crashbug X,Effect Monster,https://images.ygoprodeck.com/images/cards/87526784.jpg,https://images.ygoprodeck.com/images/cards_small/87526784.jpg,https://images.ygoprodeck.com/images/cards_cropped/87526784.jpg
87532344,이터널 페이버릿,Eternal Favorite,Trap Card,https://images.ygoprodeck.com/images/cards/87532344.jpg,https://images.ygoprodeck.com/images/cards_small/87532344.jpg,https://images.ygoprodeck.com/images/cards_cropped/87532344.jpg
87535691,초중무사 츠즈－3,Superheavy Samurai Drum,Tuner Monster,https://images.ygoprodeck.com/images/cards/87535691.jpg,https://images.ygoprodeck.com/images/cards_small/87535691.jpg,https://images.ygoprodeck.com/images/cards_cropped/87535691.jpg
87557188,엄격한 노마술사,The Stern Mystic,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/87557188.jpg,https://images.ygoprodeck.com/images/cards_small/87557188.jpg,https://images.ygoprodeck.com/images/cards_cropped/87557188.jpg
87564352,암흑의 드래곤왕,Blackland Fire Dragon,Normal Monster,https://images.ygoprodeck.com/images/cards/87564352.jpg,https://images.ygoprodeck.com/images/cards_small/87564352.jpg,https://images.ygoprodeck.com/images/cards_cropped/87564352.jpg
87564935,메탈화 기생생물－솔타이트,Metallizing Parasite - Soltite,Union Effect Monster,https://images.ygoprodeck.com/images/cards/87564935.jpg,https://images.ygoprodeck.com/images/cards_small/87564935.jpg,https://images.ygoprodeck.com/images/cards_cropped/87564935.jpg
87567063,반역극,Rebellion,Spell Card,https://images.ygoprodeck.com/images/cards/87567063.jpg,https://images.ygoprodeck.com/images/cards_small/87567063.jpg,https://images.ygoprodeck.com/images/cards_cropped/87567063.jpg
87571563,성유물의 수호룡,World Legacy Guardragon,Spell Card,https://images.ygoprodeck.com/images/cards/87571563.jpg,https://images.ygoprodeck.com/images/cards_small/87571563.jpg,https://images.ygoprodeck.com/images/cards_cropped/87571563.jpg
87588741,클리포트 액세스,Qliphort Cephalopod,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/87588741.jpg,https://images.ygoprodeck.com/images/cards_small/87588741.jpg,https://images.ygoprodeck.com/images/cards_cropped/87588741.jpg
87602890,웅장한 번개 제왕 자보르그,Zaborg the Mega Monarch,Effect Monster,https://images.ygoprodeck.com/images/cards/87602890.jpg,https://images.ygoprodeck.com/images/cards_small/87602890.jpg,https://images.ygoprodeck.com/images/cards_cropped/87602890.jpg
87608852,마도소환사 템페르,Temperance of Prophecy,Effect Monster,https://images.ygoprodeck.com/images/cards/87608852.jpg,https://images.ygoprodeck.com/images/cards_small/87608852.jpg,https://images.ygoprodeck.com/images/cards_cropped/87608852.jpg
87609391,랩터즈 얼티미트 메이스,Raptor's Ultimate Mace,Spell Card,https://images.ygoprodeck.com/images/cards/87609391.jpg,https://images.ygoprodeck.com/images/cards_small/87609391.jpg,https://images.ygoprodeck.com/images/cards_cropped/87609391.jpg
87614611,홍련마룡의 항아리,Red Dragon Vase,Spell Card,https://images.ygoprodeck.com/images/cards/87614611.jpg,https://images.ygoprodeck.com/images/cards_small/87614611.jpg,https://images.ygoprodeck.com/images/cards_cropped/87614611.jpg
87621407,마장기관차 데코이치,Dekoichi the Battlechanted Locomotive,Flip Effect Monster,https://images.ygoprodeck.com/images/cards/87621407.jpg,https://images.ygoprodeck.com/images/cards_small/87621407.jpg,https://images.ygoprodeck.com/images/cards_cropped/87621407.jpg
87622767,파이널 사이코 오우거,Final Psychic Ogre,Effect Monster,https://images.ygoprodeck.com/images/cards/87622767.jpg,https://images.ygoprodeck.com/images/cards_small/87622767.jpg,https://images.ygoprodeck.com/images/cards_cropped/87622767.jpg
87624166,고대의 숲,Ancient Forest,Spell Card,https://images.ygoprodeck.com/images/cards/87624166.jpg,https://images.ygoprodeck.com/images/cards_small/87624166.jpg,https://images.ygoprodeck.com/images/cards_cropped/87624166.jpg
87639778,해피의 깃털눈보라,Harpie's Feather Storm,Trap Card,https://images.ygoprodeck.com/images/cards/87639778.jpg,https://images.ygoprodeck.com/images/cards_small/87639778.jpg,https://images.ygoprodeck.com/images/cards_cropped/87639778.jpg
87649699,나츄르 래그위드,Naturia Ragweed,Effect Monster,https://images.ygoprodeck.com/images/cards/87649699.jpg,https://images.ygoprodeck.com/images/cards_small/87649699.jpg,https://images.ygoprodeck.com/images/cards_cropped/87649699.jpg
87669904,쌍천초래,Dual Avatar Invitation,Spell Card,https://images.ygoprodeck.com/images/cards/87669904.jpg,https://images.ygoprodeck.com/images/cards_small/87669904.jpg,https://images.ygoprodeck.com/images/cards_cropped/87669904.jpg
87676171,"Tistina, the Divinity that Defies Darkness","Tistina, the Divinity that Defies Darkness",XYZ Monster,https://images.ygoprodeck.com/images/cards/87676171.jpg,https://images.ygoprodeck.com/images/cards_small/87676171.jpg,https://images.ygoprodeck.com/images/cards_cropped/87676171.jpg
87685879,코알랏코,Sea Koala,Effect Monster,https://images.ygoprodeck.com/images/cards/87685879.jpg,https://images.ygoprodeck.com/images/cards_small/87685879.jpg,https://images.ygoprodeck.com/images/cards_cropped/87685879.jpg
87742943,파워드 크로울러,Powered Crawler,Effect Monster,https://images.ygoprodeck.com/images/cards/87742943.jpg,https://images.ygoprodeck.com/images/cards_small/87742943.jpg,https://images.ygoprodeck.com/images/cards_cropped/87742943.jpg
87746184,낙인룡 알비온,Albion the Branded Dragon,Fusion Monster,https://images.ygoprodeck.com/images/cards/87746184.jpg,https://images.ygoprodeck.com/images/cards_small/87746184.jpg,https://images.ygoprodeck.com/images/cards_cropped/87746184.jpg
87751584,개틀링드래곤,Gatling Dragon,Fusion Monster,https://images.ygoprodeck.com/images/cards/87751584.jpg,https://images.ygoprodeck.com/images/cards_small/87751584.jpg,https://images.ygoprodeck.com/images/cards_cropped/87751584.jpg
87756343,라바모스,Larvae Moth,Effect Monster,https://images.ygoprodeck.com/images/cards/87756343.jpg,https://images.ygoprodeck.com/images/cards_small/87756343.jpg,https://images.ygoprodeck.com/images/cards_cropped/87756343.jpg
87765315,진룡의 자각,Forge of the True Dracos,Spell Card,https://images.ygoprodeck.com/images/cards/87765315.jpg,https://images.ygoprodeck.com/images/cards_small/87765315.jpg,https://images.ygoprodeck.com/images/cards_cropped/87765315.jpg
87769556,마술사의 오른손,Magician's Right Hand,Spell Card,https://images.ygoprodeck.com/images/cards/87769556.jpg,https://images.ygoprodeck.com/images/cards_small/87769556.jpg,https://images.ygoprodeck.com/images/cards_cropped/87769556.jpg
87772572,양자 고양이,Quantum Cat,Trap Card,https://images.ygoprodeck.com/images/cards/87772572.jpg,https://images.ygoprodeck.com/images/cards_small/87772572.jpg,https://images.ygoprodeck.com/images/cards_cropped/87772572.jpg
87774234,와타폰,Watapon,Effect Monster,https://images.ygoprodeck.com/images/cards/87774234.jpg,https://images.ygoprodeck.com/images/cards_small/87774234.jpg,https://images.ygoprodeck.com/images/cards_cropped/87774234.jpg
87778106,Recette de Poisson (흐쎄트 드 쁘아쏭) ~생선요리 요리법~,Recette de Poisson (Fish Recipe),Spell Card,https://images.ygoprodeck.com/images/cards/87778106.jpg,https://images.ygoprodeck.com/images/cards_small/87778106.jpg,https://images.ygoprodeck.com/images/cards_cropped/87778106.jpg
87796900,"Winged Dragon, Guardian of the Fortress #1","Winged Dragon, Guardian of the Fortress #1",Normal Monster,https://images.ygoprodeck.com/images/cards/87796900.jpg,https://images.ygoprodeck.com/images/cards_small/87796900.jpg,https://images.ygoprodeck.com/images/cards_cropped/87796900.jpg
87798440,아머 브레이커,Armor Breaker,Union Effect Monster,https://images.ygoprodeck.com/images/cards/87798440.jpg,https://images.ygoprodeck.com/images/cards_small/87798440.jpg,https://images.ygoprodeck.com/images/cards_cropped/87798440.jpg
87800375,성검이 이끄는 미래,Until Noble Arms are Needed Once Again,Trap Card,https://images.ygoprodeck.com/images/cards/87800375.jpg,https://images.ygoprodeck.com/images/cards_small/87800375.jpg,https://images.ygoprodeck.com/images/cards_cropped/87800375.jpg
87804365,참기초계승,Mathmech Superfactorial,Trap Card,https://images.ygoprodeck.com/images/cards/87804365.jpg,https://images.ygoprodeck.com/images/cards_small/87804365.jpg,https://images.ygoprodeck.com/images/cards_cropped/87804365.jpg
87804747,완전체 그레이트 인섹트,Ultimate Great Insect,Fusion Monster,https://images.ygoprodeck.com/images/cards/87804747.jpg,https://images.ygoprodeck.com/images/cards_small/87804747.jpg,https://images.ygoprodeck.com/images/cards_cropped/87804747.jpg
87819421,마스크 차지,Mask Charge,Spell Card,https://images.ygoprodeck.com/images/cards/87819421.jpg,https://images.ygoprodeck.com/images/cards_small/87819421.jpg,https://images.ygoprodeck.com/images/cards_cropped/87819421.jpg
87835759,창세의 용기사,Dragon Knight of Creation,Effect Monster,https://images.ygoprodeck.com/images/cards/87835759.jpg,https://images.ygoprodeck.com/images/cards_small/87835759.jpg,https://images.ygoprodeck.com/images/cards_cropped/87835759.jpg
87836938,바이론 뱅가드,Vylon Vanguard,Effect Monster,https://images.ygoprodeck.com/images/cards/87836938.jpg,https://images.ygoprodeck.com/images/cards_small/87836938.jpg,https://images.ygoprodeck.com/images/cards_cropped/87836938.jpg
87837090,Kuibelt the Blade Dragon,Kuibelt the Blade Dragon,Synchro Monster,https://images.ygoprodeck.com/images/cards/87837090.jpg,https://images.ygoprodeck.com/images/cards_small/87837090.jpg,https://images.ygoprodeck.com/images/cards_cropped/87837090.jpg
87844926,소울 레비,Soul Levy,Trap Card,https://images.ygoprodeck.com/images/cards/87844926.jpg,https://images.ygoprodeck.com/images/cards_small/87844926.jpg,https://images.ygoprodeck.com/images/cards_cropped/87844926.jpg
87871125,샐러맨그레이트 썬라이트울프,Salamangreat Sunlight Wolf,Link Monster,https://images.ygoprodeck.com/images/cards/87871125.jpg,https://images.ygoprodeck.com/images/cards_small/87871125.jpg,https://images.ygoprodeck.com/images/cards_cropped/87871125.jpg
87880531,확산하는 파동,Diffusion Wave-Motion,Spell Card,https://images.ygoprodeck.com/images/cards/87880531.jpg,https://images.ygoprodeck.com/images/cards_small/87880531.jpg,https://images.ygoprodeck.com/images/cards_cropped/87880531.jpg
87890143,Generation Force,Generation Force,Spell Card,https://images.ygoprodeck.com/images/cards/87890143.jpg,https://images.ygoprodeck.com/images/cards_small/87890143.jpg,https://images.ygoprodeck.com/images/cards_cropped/87890143.jpg
87897777,밸리언츠M－마키스,Vaylantz Mad Marquess,Pendulum Effect Monster,https://images.ygoprodeck.com/images/cards/87897777.jpg,https://images.ygoprodeck.com/images/cards_small/87897777.jpg,https://images.ygoprodeck.com/images/cards_cropped/87897777.jpg
